,ID,dimension,Correct,Equal fixation duration between figures,Equal fixation duration within figure,Mean fixation duration,Mean head movement,Mean head rotation,Mean pupil diameter,Mean regressive fixation duration,Mean saccade duration,Mean saccade velocity,Pupil diameter amplitude,RT,Strategy ratio
0,100,2,0.8571428571428571,0.8039993970119002,0.22875690600239854,0.270165057269995,0.4840117158315676,1.46673096848954,-0.01168703244942866,0.1565148809523799,0.0456546420841075,198.82096731880304,0.23222135714285713,4.534035714285715,1.2452380952380953
1,100,3,0.8928571428571429,0.7297765556285013,0.37807851960378286,0.21163427321686343,3.0656821324351973,4.62090596554902,-0.16825493860674928,0.15180654761904794,0.043911015769944085,203.6327268556052,0.3636567142857143,3.2588214285714288,0.7397959183673469
2,102,2,0.8214285714285714,0.7562840350573045,0.17667304052183747,0.2274902189942564,0.4653679163417506,1.0611925352737432,0.07954905952140963,0.16388690476190468,0.0584761911386381,212.35040508007978,0.3471234464285714,5.508678571428575,1.0671536796536798
3,102,3,1.0,0.6744651107962937,0.47242967247813816,0.21900833591012442,1.0740675866237555,1.6925674156586097,0.01575917132438315,0.150446428571426,0.05981349850546377,231.26427562266585,0.3648905535714285,2.7012857142857123,0.49518140589569154
4,103,2,0.8928571428571429,0.7334109644911821,0.21286888228830345,0.2625436556283135,0.9936022204657455,2.282899188884951,-0.07174153585773861,0.20122996031745846,0.045179367190995294,218.94864232606324,0.4444244821428572,9.143107142857145,2.0340136054421767
5,103,3,0.7857142857142857,0.8111253277515236,0.5277944504679203,0.23892463248656107,2.4404259319885777,4.873822580659796,-0.36015324992842107,0.22989056122448948,0.04503101266423637,229.7893935008754,0.6095507678571427,5.848142857142858,0.9755759121830551
6,105,2,0.6428571428571429,0.8383060739819006,0.18759969781364244,0.18384281187518936,0.4076278574725615,1.1192287348798922,0.04017454758314056,0.13916011904761816,0.0442866627733155,248.74063345157825,0.1918958214285714,5.835035714285717,2.123639455782313
7,105,3,0.6428571428571429,0.7297834746980577,0.3796362734677789,0.18920305168687399,0.5825434932705592,1.5347662765054209,-0.2942339869928657,0.12495059523809496,0.045363228388674556,253.847033986718,0.4994591964285715,4.151178571428569,0.9877333975548261
8,106,2,0.8571428571428571,0.7435940670944944,0.141709685453988,0.20687961100563637,0.4574930690491175,1.477812272883644,0.06435390806924265,0.16681174559567788,0.04493438211195998,237.59838081110948,0.2991659821428571,13.995178571428577,3.1878968253968254
9,106,3,0.9285714285714286,0.7933664824785459,0.4804643619839123,0.21838533956911174,0.850119296597333,2.374362463231759,-0.11053228271209037,0.21244577922078303,0.04527950651110616,259.0214149605036,0.34976575,10.13639285714286,1.1780510514229001
10,107,2,0.8571428571428571,0.6434560166169465,0.26517358800404317,0.2570928146258502,0.379887195715403,1.2037578097187116,-0.058075290312475825,0.06394642857142925,0.06007566609977357,220.4674324681351,0.3551488035714284,3.097571428571427,0.34
11,107,3,0.6071428571428571,0.6015047852735357,0.24666937724929427,0.2317285714285722,0.42086187057894825,1.2627325401283975,-0.18994796486751722,0.12291369047618968,0.0562085034013611,224.83569589461902,0.49695535714285716,2.5041785714285747,0.5295068027210884
12,108,2,0.8214285714285714,0.8259352930810773,0.1976421146171865,0.22330676753616982,0.4309819583335554,1.4691443752807434,0.01079724755215612,0.22861254572937453,0.04609376954484977,218.41624107084473,0.33739180357142856,14.83,3.5304821170892597
13,108,3,0.8571428571428571,0.8051745978186491,0.5745685177100714,0.2231250981463924,0.394703876103791,1.04087464738836,-0.000794553304140041,0.22554847369892098,0.04594068597280671,234.9305877640338,0.4836221428571427,12.967821428571424,0.6994660207200288
14,109,2,0.8928571428571429,0.6034522228652011,0.18019937115445364,0.20871209650645706,0.4124048740935886,1.2545132026593269,0.1509396575821383,0.11520238095238541,0.04635743171781041,227.88535528811477,0.3612338571428571,6.873821428571428,1.1220238095238095
15,109,3,0.8928571428571429,0.6447319224482968,0.5061163060889873,0.19571187538651763,0.39925488324265984,1.0928914445608255,-0.03660690752268921,0.14391845238095402,0.047855011520864126,244.0036814966302,0.41181832142857144,4.595821428571425,0.7276528035456608
16,110,2,0.8928571428571429,0.7351580018207506,0.22717386410385979,0.1965431954389725,0.42936648502908026,1.6883546660819913,0.03372293257563249,0.1311609977324278,0.0494482884531108,202.79404693394977,0.2504067857142856,11.776250000000003,2.339455782312925
17,110,3,1.0,0.7667044682256137,0.5228296641309419,0.21495262572558985,0.9007446981105982,2.7268916647891537,-0.004937931992760308,0.1998386999244142,0.04669700151954275,206.96521930539242,0.36967489285714267,11.63425,1.5845008749420515
18,111,2,0.9285714285714286,0.6210814659255878,0.10631244100899855,0.2141212093462103,0.39470627072315256,0.9845661069232591,-0.004054577074036617,0.10894642857142951,0.051249648119737264,230.88833353362193,0.36780901785714276,4.637964285714288,0.6025641025641025
19,111,3,0.7142857142857143,0.7092013473728495,0.2934928411372303,0.18784312869670064,0.8750281631861545,2.43417290097463,-0.043600991616963514,0.1299940476190467,0.05487467261490545,219.1397666855737,0.6159305357142858,4.601535714285715,0.8696273964131107
20,112,2,0.8214285714285714,0.44733801336868784,0.06667191124284674,0.20517546154825436,0.5430659179205538,1.9581089184535438,0.035419882240538485,0.06266071428571482,0.04170276770964821,246.85193764774044,0.29658642857142853,3.0564642857142865,0.2986111111111111
21,112,3,0.9285714285714286,0.43700344973438604,0.3351914868319624,0.18368646384479762,0.8323551692216806,3.6853683295559994,-0.11155537972383837,0.11763690476190544,0.04358058495003013,285.44907159106424,0.42564020370370365,2.453285714285716,0.5718095238095238
22,158,2,0.8928571428571429,0.7599526614308859,0.15010870574554228,0.25248167295608565,0.3332961074227843,0.827717892921023,0.11398667509738282,0.23642797619047753,0.051557398950255906,259.1126251515704,0.25186949999999997,7.107107142857146,2.0518707482993195
23,158,3,0.9642857142857143,0.700807871056421,0.42590918221243707,0.26930707693987466,0.2885778960552042,0.7219990961553473,0.14397920017562682,0.26396318027210963,0.05292645305208379,251.88063566886504,0.33099175,5.466571428571432,0.5827522675736961
24,159,2,1.0,0.6842629529388168,0.2373774978894811,0.2627541759097229,0.36018542967400774,1.0323398820632765,0.07097537449030179,0.16225765306122447,0.04662968040198351,276.73984824546375,0.22452569642857137,5.351035714285712,0.8142857142857143
25,159,3,1.0,0.6273410533853223,0.4712844197172284,0.2241082670830576,0.5612765744400717,1.648431695964558,-0.02346051357222836,0.15729528061224668,0.05041036193032034,272.5321938219093,0.3533247678571428,4.828000000000001,0.7459990406418978
26,160,2,0.75,0.6332175986557542,0.1800387177408791,0.20765492154327223,0.45510572656139775,0.9990782482710444,0.23596014587491046,0.18536607014017883,0.05828742158975682,225.2231259871822,0.43716267857142854,15.766107142857146,4.357234432234432
27,160,3,0.9285714285714286,0.7378570361735618,0.63247057043373,0.19790700834627306,1.0731457851254427,2.050041619705588,-0.002528423567707569,0.18269572331386555,0.05658565040242047,245.8700945920759,0.520946388888889,14.189428571428575,1.4875970073998748
28,161,2,0.9285714285714286,0.4736501721657855,0.03455071423972638,0.2000434665532889,0.4813639011071699,2.425696668138165,-0.013708845368256204,0.05653571428571364,0.062055437023297,208.33230050106155,0.2892652142857142,2.5361785714285716,0.3977272727272727
29,161,3,0.8928571428571429,0.7012729050986017,0.23701394553622449,0.21329134070294956,0.5390555112026292,2.852001452029849,-0.10459923562674592,0.14686547619047766,0.05742001649144655,217.4024330307416,0.407019107142857,2.4799642857142827,0.39179421768707484
30,166,2,0.7857142857142857,0.722510458758019,0.11677175853369175,0.25400548035003706,0.2707317215655304,0.7897958364227441,-0.19520657474152553,0.1921726190476213,0.04858834040026199,243.80594749745998,0.711209375,4.275321428571428,0.7858974358974359
31,166,3,1.0,0.6911624565786868,0.4091137170583035,0.2928775511881284,0.4545491931722942,1.1588611846020531,-0.3795761736590068,0.17791130952381032,0.05145464698699989,246.30439091517266,0.6427762692307692,4.433321428571429,0.3683344433344434
32,167,2,0.7142857142857143,0.7508197995560802,0.21039360723167472,0.2513950253119894,0.5755976784016805,2.0453116050631928,0.07876823861207867,0.13958214285714257,0.04967069160997683,209.52200611840777,0.2795706964285713,4.053750000000002,0.9553571428571429
33,167,3,0.8214285714285714,0.7656431994830024,0.432618767276321,0.2529533113711674,0.6468675244678923,2.0412423951830263,-0.15140912292555223,0.20772321428571475,0.052816085600908065,228.26379894673738,0.49666971428571427,3.4224999999999968,0.48153344671201814
34,168,2,0.75,0.6614465028657274,0.19965307184148123,0.24981272566719137,0.36786969784563395,1.2983746625826813,-0.07611023944709215,0.08580357142857155,0.06385469361987021,241.52897863571152,0.5103095178571428,3.697142857142862,0.3888888888888889
35,168,3,0.8214285714285714,0.7234362863225836,0.39725112243327104,0.311085232426304,0.37914195460623995,1.2242819609114917,-0.10828189703680566,0.14562500000000025,0.0516774376417225,263.21955755836524,0.5624051785714285,3.600285714285718,0.5088435374149659
36,169,2,0.7142857142857143,0.8659005527301241,0.1940723150907506,0.18464804062165976,0.7887027229200605,3.644131227704192,0.08795599266092777,0.17632695578231136,0.04848455721301086,295.2203744176992,0.2753540714285713,5.081499999999999,0.7222789115646259
37,169,3,0.9285714285714286,0.8249548363101246,0.4596634293807075,0.21144062465312577,1.0625817500199062,3.953853243107137,-0.31179662358820603,0.20668809523809736,0.04840864135864121,315.91937928559616,0.6179645535714285,4.369178571428569,0.36441891441891444
38,171,2,0.8928571428571429,0.6945156970647289,0.1643651923158475,0.25646388775741474,0.6119827537579132,2.4417241924633926,0.08945093118774729,0.17827907509157642,0.05488189098345644,226.22646131749408,0.2423253035714285,8.694249999999998,2.2452380952380953
39,171,3,0.8214285714285714,0.715613289219304,0.4270859611610975,0.22295723407153428,3.9533108909474595,6.733406374147937,-0.18138742781261616,0.1816638489486802,0.06127770169146675,218.1340642328038,0.4291993035714285,10.941285714285714,1.1654288638532335
40,172,2,0.7857142857142857,0.6589397947659015,0.21131939316616435,0.1892817754072786,0.5811423869528846,1.717023711018239,-0.19400590112230862,0.114934098639457,0.05128482593846786,252.1756642605375,0.36052007407407405,6.239428571428571,0.8932098765432099
41,172,3,0.9642857142857143,0.808464963899563,0.4459440038172668,0.17466871862264707,1.1593434787585333,3.721411064985993,-0.1528219477856064,0.1409249999999989,0.051309875471228485,269.8405102697479,0.3600300714285713,5.0778928571428565,0.46387471655328794
42,174,2,0.8571428571428571,0.736182126754728,0.15871639093469198,0.2342698753627334,0.6216973875922839,2.4393328073942895,0.19103264889856783,0.12375595238095335,0.050058811723989696,269.1113491615041,0.33095771428571424,5.208357142857139,1.023809523809524
43,174,3,0.9285714285714286,0.729791033875814,0.48701464947847295,0.2548942122653264,0.5582831995254317,1.3583503421509457,-0.004464841380846288,0.2058422619047622,0.045943724232115665,302.0780029153794,0.4319978214285713,4.876749999999999,0.5405296092796092
44,175,2,0.5714285714285714,0.6131237837948571,0.11405266558762737,0.1893446054937143,0.557699142244697,1.489462428090034,-0.042831549645857156,0.041928571428571655,0.03517420377241705,235.08298423390846,0.30607062499999993,2.278392857142858,0.36538461538461536
45,175,3,0.8571428571428571,0.6305366599713056,0.3904286499038193,0.1884218547912996,1.4748764726537285,2.615452629803975,-0.22453304934397228,0.10538392857142938,0.03373765074211475,239.5697786302867,0.42611699999999997,2.613464285714287,0.514010989010989
46,177,2,0.6785714285714286,0.6279806316470476,0.19134010873384774,0.16576935395953335,0.2887450839577448,0.7791617267406662,0.007908743435628236,0.10148511904762114,0.0396815126367988,286.52503297310454,0.2313839999999999,3.165035714285714,1.0185185185185186
47,177,3,0.8214285714285714,0.6187553624623917,0.35309143862528913,0.17432311889499524,1.0931327860237416,2.304362297225288,-0.1989841359710364,0.11427142857142868,0.037663994452714844,279.97004842127603,0.39389476785714284,3.4717499999999997,0.5916241496598639
48,178,2,0.9285714285714286,0.7602751360250221,0.3402745660140424,0.2369740015855777,0.5791945286707024,1.9323502592004076,0.20858977463326486,0.14110493197278792,0.05521888154445869,285.0410333989635,0.3922462142857142,9.196607142857141,3.0321428571428575
49,178,3,0.9285714285714286,0.734609254563563,0.49238321707297894,0.21760057959126855,3.660997103188895,7.029308039026462,0.10632846669724161,0.1679910082555296,0.05671126008474812,268.21263437529853,0.3972265892857142,9.168785714285715,1.0315011702173034
50,180,2,0.8214285714285714,0.6232273217632871,0.25885676055946144,0.2238476355052518,0.4217506523815469,1.133243114600146,0.01762662764148224,0.10278571428571516,0.05439578115337246,251.77546505174377,0.23419094642857136,5.379821428571428,0.5327380952380952
51,180,3,0.9642857142857143,0.705459312988865,0.4338181131042517,0.21290799259915835,1.2794083002208156,3.467514762030883,-0.17197853232697427,0.22334345238095013,0.05008779415612217,269.69011868685396,0.41252594642857143,6.338928571428576,0.7132031658817374
52,183,2,0.9285714285714286,0.5416297145480753,0.1502363523897927,0.21216238951003155,0.6041199469366558,1.7327943151893748,0.02906479922356947,0.07750595238095313,0.04623640347747438,261.4977389941189,0.17278724999999992,5.188892857142855,0.657051282051282
53,183,3,0.9642857142857143,0.5866208471122961,0.34927046349267676,0.20154085968665408,4.4725698755040275,5.8078144193295484,-0.09590244529874924,0.11347865646258579,0.04875653424540015,285.1812285212901,0.24182157142857139,4.5126785714285775,0.5824314574314574
54,184,2,0.75,0.6952465468479032,0.12338545516002657,0.22258310576260926,0.40134774746330254,0.9565908406900744,-0.02616104483180786,0.16884396258503592,0.05202038078609324,256.5472492372908,0.26351741071428575,7.621607142857144,0.8245516388373532
55,184,3,0.7857142857142857,0.7815397466974826,0.41020709606450156,0.2363680365171379,0.4461594949214356,1.0680219636870627,-0.11504421325111633,0.17909579081632737,0.04503260200447205,276.8619081159638,0.42612723214285714,6.471678571428572,0.48130563705668744
56,186,2,0.8571428571428571,0.6413796588329719,0.12977027424357357,0.22675436807173668,0.4689661862847962,1.4021476485617594,0.13397883854528103,0.12699345238095333,0.04890372623408278,222.14256861513695,0.45819274999999987,5.449321428571426,1.5791666666666668
57,186,3,0.8571428571428571,0.7644183195874319,0.4862312101757493,0.22814932010290173,0.4386001526560263,1.2638423852812168,-0.09913809654554263,0.1783779761904753,0.053530771411128754,249.72545668047786,0.6342534285714285,4.265500000000002,0.8010345804988662
58,188,2,0.9642857142857143,0.7724067525622228,0.18082878710632935,0.1995846386462778,0.4076220601679154,1.2859005363929625,-0.018549004424135134,0.15393630952381226,0.05454819294972372,236.9192530226539,0.3489942678571428,7.199428571428571,1.738095238095238
59,188,3,0.9642857142857143,0.7815889539408944,0.44815393603857806,0.1853775958137581,0.5131327927045983,1.3941927929126188,0.0480160141387578,0.152689965986392,0.046553571918738386,255.62236771404943,0.5326361607142857,4.901178571428578,0.7321518759018758
60,189,2,0.5,0.6025100627442016,0.06409810503916581,0.19854050453514743,0.48407058167628064,1.581098752470769,0.03401850760847589,0.05071428571428551,0.04823924319727823,234.77646862755495,0.10931508928571418,1.6402857142857137,0.22333333333333333
61,189,3,0.6785714285714286,0.670136522866879,0.3934434445997299,0.23072150161346675,1.0765382093908402,3.026508284097844,-0.01402644096596745,0.14199107142857176,0.0481611394557794,240.18826781000055,0.2206497678571428,2.359035714285714,0.7220238095238095
62,190,2,0.7857142857142857,0.7836302230738584,0.23861757875127906,0.22668961570388751,1.0332586766297787,4.064754211305731,-0.0033862647909539572,0.2043739795918391,0.05526725313529008,227.9701148831221,0.25332033928571424,13.911000000000001,2.892857142857143
63,190,3,0.6785714285714286,0.7890652811127364,0.4820840046873096,0.2263440654725938,0.8551645357945576,2.428029513406666,-0.14966470652855993,0.21188493480725676,0.053906162457806106,234.82619715732105,0.2863663928571428,8.918571428571424,0.9789173128458843
64,191,2,0.6785714285714286,0.6718526701657584,0.1067680765202226,0.1918099392827317,0.6697514156033649,2.3241087318186673,0.022244774766162264,0.0838988095238108,0.04894920983544947,236.7883596441508,0.2827783035714286,3.6789999999999994,0.47023809523809523
65,191,3,0.6428571428571429,0.7918409629894007,0.4570714820751004,0.18699860093221435,0.7759381037236722,2.778840622553649,-0.2895922936290784,0.13508690476190408,0.045726180953520705,249.53866539117953,0.36230771428571423,4.778785714285718,0.5619454949812093
66,192,2,0.9285714285714286,0.7488936331369264,0.2705420357559626,0.24114393570398038,0.6455237902997124,2.163333549995785,0.06927637695891008,0.1611223214285706,0.05186593865110085,226.34425232563487,0.24206103571428567,8.39871428571429,3.2130952380952382
67,192,3,0.9642857142857143,0.7846124764504214,0.5861618561008931,0.21717446345050304,2.6502052528808373,3.922413027140338,-0.0376677487885967,0.19066850240096073,0.052319845083168885,238.9166534816017,0.2545749821428571,8.91396428571429,1.0891564288885718
68,193,2,0.9285714285714286,0.7776065227831436,0.17131436608310804,0.2067180797262663,0.36032607779599685,1.01994624949242,0.10823353424959083,0.12615476190476138,0.0429114529396591,242.40478797426107,0.17905349999999992,6.7499285714285735,1.7089285714285716
69,193,3,0.8571428571428571,0.6852672692726581,0.4789920725546204,0.2055429970515083,1.0525217465227752,1.7299508661792036,0.029728427928339993,0.17475257034631858,0.04486926225338179,256.2881033011993,0.21321164285714275,7.117857142857146,0.8727035052457984
70,194,2,0.8571428571428571,0.6647841129442854,0.019786234205609956,0.23224378302894602,0.34352731065973846,1.0580250859321436,0.1323867453790954,0.21140357142857177,0.04941400543609096,233.99377096025452,0.43859892857142857,5.443857142857138,0.4183673469387755
71,194,3,0.9642857142857143,0.7062024933271955,0.33921978809923,0.23556258721437293,0.5508083862460238,1.4743949403566623,-0.023007252340004617,0.23975314625850389,0.04916542929292924,229.19750430119763,0.5305544107142857,5.09871428571428,0.42435709132137706
72,196,2,0.9285714285714286,0.6447306516918128,0.2076161038862037,0.2269263259183503,1.0628577829368766,3.6710191400061025,0.12849546875325887,0.18418810433263919,0.048023842138632825,234.30715988810076,0.2795499642857142,15.246428571428572,2.643339002267574
73,196,3,1.0,0.7059691945581736,0.5827383166081991,0.20415444143563224,2.1867657351352165,5.191955217221529,0.07818639992880694,0.2226326334379888,0.04712716844302533,259.3221337967103,0.3561858392857143,10.072821428571428,0.7220225269595018
74,197,2,1.0,0.7774607342992439,0.33659096433094765,0.2005760960509109,0.3051015617073956,0.8621177752938918,0.06233951147070556,0.12651488095237887,0.05190793932384869,243.02366670956832,0.20712439285714282,5.178321428571429,1.2678571428571428
75,197,3,0.9285714285714286,0.7524065453511143,0.4764421570632958,0.20273671536796445,0.8003300990755868,1.4754215515881026,-0.13531704634883707,0.19251060606060724,0.05488721954920951,244.22223489876612,0.3540510535714286,4.292678571428576,0.7137098021026593
76,199,2,0.9285714285714286,0.6864607876400374,0.2922003138008379,0.2084983818644016,0.5144439267417673,1.520221520849509,-0.2005789881540743,0.10369999999999877,0.0455783612880793,262.1006549657889,0.3269522321428572,6.040571428571428,1.375
77,199,3,0.9642857142857143,0.6492212569925414,0.5243844084957694,0.20366170134683068,1.1523866192645251,2.670744388277337,-0.1855693742170097,0.20337827380953044,0.045262950495846964,274.39520551417905,0.39379535714285707,6.252000000000002,0.9285189075630252
78,201,2,0.9285714285714286,0.5967088875267853,0.18693745633643122,0.20548416518984355,0.8397269851353997,2.7783435717794,0.07509466204928528,0.07522321428571246,0.046784858102937046,255.68264621625895,0.21812485714285706,6.232214285714284,0.8621794871794871
79,201,3,0.9642857142857143,0.6341320856536085,0.3712728903155376,0.21167302214988395,1.665213457066752,3.1807024784503537,-0.07030194426626292,0.16581045918367407,0.04855686408393166,255.223289154633,0.30025669642857133,5.041928571428571,0.5180272108843538
80,202,2,0.8214285714285714,0.8197690785206466,0.1925844300448494,0.20290668151406605,0.3136851256976404,1.0554082752130032,0.18405972938396517,0.18123295068027115,0.05468770257167323,224.27182784214637,0.3542682678571428,10.419678571428566,2.33843537414966
81,202,3,0.9642857142857143,0.8571697807344004,0.5270136126438532,0.20428833169096008,0.30301614400858073,0.9961879875908725,0.20567558687601833,0.190074461451247,0.05432104839604739,250.73942387045395,0.3801705178571428,8.533857142857142,1.0315739145308473
82,204,2,0.8214285714285714,0.6773949329597732,0.2631705862504354,0.21880114117863037,0.6348595143291123,2.5891382225808512,-0.0035366623593786175,0.07673214285714659,0.04551648462766702,230.5456534249227,0.4081765178571426,6.509892857142857,1.5185185185185186
83,204,3,0.8928571428571429,0.8214415211447034,0.5126258733728106,0.2156814696527735,0.6117486859929585,2.7465846502952664,0.03340946429163525,0.18601547619047534,0.045503974799596655,248.91891813296363,0.3330972678571428,6.040214285714284,0.9038671150278292
84,206,2,0.75,0.624440462596908,0.20319463321676376,0.1896707834823901,0.43345050320467643,1.1348980737424017,0.09002734582841732,0.12721428571428484,0.045766565262468785,224.1388242876222,0.41992925000000003,3.9596071428571418,1.1615384615384614
85,206,3,0.8571428571428571,0.6138106741685132,0.364512616897327,0.17366994701726943,0.9678011903740428,2.047810461804417,-0.09160394551884145,0.11258928571428528,0.05061107483785999,238.43253506353705,0.42712671428571436,3.7677499999999964,1.0028061224489797
86,207,2,0.8928571428571429,0.6490083205651944,0.1859062884211858,0.24047724098525516,0.5797504522261586,1.6772367481755006,0.0432906710874311,0.17018248299319674,0.046878633119299705,222.29032490927383,0.39029753571428566,6.8765357142857155,1.6178571428571427
87,207,3,0.8571428571428571,0.8193874426813791,0.4740802118548576,0.2520673899958583,0.9192883483235591,2.3106108726222243,0.011128204245849165,0.2642580782312929,0.04411181403797033,259.52492165767984,0.40127128571428566,7.728892857142854,1.1535444714016143
88,208,2,0.8571428571428571,0.7476833553368956,0.22361599534560253,0.2050721151049976,0.44894695843821186,1.2456411300578425,0.11133119964290526,0.13017261904761893,0.046653091721599226,247.69728983405633,0.3322355714285714,7.189250000000002,1.5238095238095237
89,208,3,0.8928571428571429,0.7378587080533243,0.5240182342913674,0.1870474982328662,0.4906522529248439,1.384868730488387,0.08443296268661127,0.17509387755102127,0.05060517816944627,240.35489736891068,0.36765021428571426,7.304857142857143,0.8351248688654704
90,209,2,0.9285714285714286,0.7232786622393517,0.26429471520401177,0.24695277862801382,1.0300540895305297,3.9551912318116087,0.1177334265754468,0.24853571428571414,0.04588393387074897,219.66652272424562,0.268266625,6.009107142857147,2.1202380952380953
91,209,3,0.9285714285714286,0.8313213479319026,0.4768003665242255,0.2585752259524768,1.0695381573212663,3.7445885994344343,-0.10269243984875863,0.28395688775510103,0.044353558479515644,237.70032872345124,0.321951125,7.07185714285714,0.8390217392318232
92,210,2,0.7857142857142857,0.6934104418021525,0.23180727355497938,0.23533979369637323,0.6119396065990392,1.9948750035286704,0.08951970803106492,0.15400561224489384,0.05240947338615482,231.94760944893082,0.24554185185185173,6.76017857142857,1.4596520763187428
93,210,3,0.8214285714285714,0.6981866491740237,0.47880463013246777,0.21889664421854468,0.8549064701915343,2.61279813888969,-0.2092638131772971,0.19029107142857168,0.05265038225126428,233.18351237185024,0.43675205357142843,5.6326071428571405,0.5327604439211582
94,212,2,0.8928571428571429,0.7753192670544421,0.18239834086106832,0.2301054456223068,0.41297142875889603,1.3633050243124905,0.021778579048842815,0.19757083333333145,0.04487908807462298,269.45234059843085,0.3543902499999999,4.797285714285716,1.6666666666666665
95,212,3,0.9642857142857143,0.8041207050824034,0.42609510417316987,0.23534934024891915,0.5644238437966267,1.4176843796855771,-0.18483958637146314,0.20913869047619163,0.042801869856333996,279.6884632336392,0.48814360714285704,4.110500000000001,0.498747680890538
96,213,2,0.8571428571428571,0.7889772997365371,0.1799916771707935,0.23966504768897848,0.5682913422718107,1.5375566501569493,0.138752821261141,0.2452419638892856,0.05195475186250736,233.25297583842163,0.2622002142857142,16.82457142857144,3.1113095238095236
97,213,3,0.8571428571428571,0.7672898818065479,0.5305030155709548,0.21490954325087072,5.221620438558882,4.511803722848131,-0.08325020895282029,0.20608031779378227,0.06258286109593601,253.6133910399192,0.43027637499999993,18.539357142857142,1.4773162369572674
98,214,2,0.8928571428571429,0.7647701682178327,0.17055915259316629,0.20893262246679467,0.3132850562739092,0.9340531225362403,-0.016603851619642097,0.16816020408163218,0.04313191845908312,236.33915086463134,0.28173623214285703,5.583214285714283,1.644047619047619
99,214,3,0.9642857142857143,0.6368892699815782,0.3608796569034861,0.21654364924168612,0.40197528433845076,0.9289725380231856,-0.15244789764440086,0.21336726190476257,0.04246156897250787,241.05340553808887,0.3741914285714286,4.581464285714285,0.7077824952824953
100,215,2,0.7142857142857143,0.5909813027510289,0.23232534262970056,0.18534513296122102,0.36332304843040325,1.0077076460254297,0.08197355742394632,0.11195892857143067,0.039029897244445645,244.37114546235577,0.3075126785714285,5.833321428571429,1.6160493827160494
101,215,3,0.8928571428571429,0.7943585728388808,0.5544940098531009,0.19130212225624646,0.41302306154768936,0.9922565906554638,0.0028518469976561646,0.1223928571428585,0.04110731781805179,262.797597900787,0.37834414285714274,4.973928571428574,0.7357851473922903
102,216,2,0.8928571428571429,0.7008307474170171,0.1431602125405548,0.18449866176539428,0.46818334297951436,1.3236749815387843,-0.024139115245556453,0.13418809523809477,0.04871139108410939,236.91300306619829,0.18802128571428559,5.190464285714284,0.8250850340136054
103,216,3,1.0,0.7116588309961662,0.3786866458033291,0.18678617966417255,1.0310744820639328,1.8369147033636897,-0.14041225746810385,0.14782559523809216,0.046482863458988936,228.61770000546719,0.3315220357142857,4.880785714285713,0.48089053803339515
104,217,2,0.8571428571428571,0.614787889489273,0.15883621763843492,0.17972513055727304,0.5819453586936661,1.7864523114995914,0.02043922621936265,0.09032355442177005,0.040111720689074544,259.36586567800504,0.49288537499999985,4.926857142857145,0.8903846153846153
105,217,3,0.7857142857142857,0.6101764366805804,0.47895486836727436,0.17921687987840837,1.3810355806627757,2.683081554005832,-0.2225181827556874,0.1315973214285693,0.03969674614233059,266.63490873389185,0.590701,4.6348214285714295,1.2180645743145744
106,218,2,0.6428571428571429,0.7256564268168848,0.21661744985597245,0.21598106480632967,0.4678646387936194,1.2548962137499824,-0.16069167757296615,0.17552556818182513,0.052278554007993486,232.13096730395895,0.30034687499999985,10.295642857142862,1.5221938775510204
107,218,3,0.8214285714285714,0.7367298667274583,0.5633453135845797,0.1999873436029421,0.6894130856428157,1.5850787742884158,-0.1936472054137226,0.1894011904761904,0.05184212256213484,253.18573792217128,0.3390358749999999,7.155000000000001,0.7187053142935496
